CustomerID,Surname,NetworkScore,Region,Gender,Age,Tenure,MonthlyCharge,NumOfProducts,HasInternetService,IsActiveMember,EstimatedMonthlyUsage,Exited
5573,Ramsey,76.0,North,Other,,11,122.63,3,0,0.0,101.45,1
1652,Rojas,3.0,North,Male,30.0,17,166.86,2,0,1.0,332.35,1
1763,Haynes,44.0,North,Male,69.0,15,128.73,1,1,1.0,210.99,0
2749,Miles,10.0,East,Male,62.0,5,112.53,1,1,,158.49,1
4006,Valdez,37.0,East,Female,49.0,18,185.91,4,1,0.0,586.93,1
3741,Gonzalez,53.0,West,Female,52.0,14,38.66,2,0,1.0,401.35,1
1850,Juarez,72.0,East,Female,62.0,7,35.43,2,0,0.0,118.23,0
5895,Brown,72.0,West,Female,54.0,3,123.6,2,0,0.0,328.28,1
160,Haney,70.0,West,Male,57.0,18,181.33,1,1,0.0,283.33,0
3016,Shelton,27.0,East,Other,44.0,8,97.5,2,1,0.0,925.16,0
5467,Hernandez,98.0,South,Male,34.0,8,195.91,2,1,1.0,267.76,1
1115,Rodriguez,84.0,East,Other,36.0,12,87.17,2,1,1.0,923.1,0
2246,Reed,59.0,East,Female,53.0,6,144.73,4,0,0.0,943.47,1
2443,Perry,29.0,South,Female,30.0,11,27.41,2,0,0.0,,1
2390,Whitney,91.0,North,Female,29.0,16,131.08,4,1,1.0,597.35,1
3793,Miller,40.0,South,Other,29.0,13,23.96,2,1,1.0,626.56,1
2092,Perez,51.0,South,Male,26.0,0,92.04,1,0,1.0,379.89,1
5356,Hughes,,East,Female,43.0,15,193.89,2,0,1.0,421.25,1
1722,Yates,56.0,South,Other,57.0,3,183.74,2,0,0.0,940.06,1
473,Patrick,12.0,South,Male,,11,198.86,4,0,1.0,,1
2729,Diaz,30.0,South,Other,56.0,20,25.9,3,1,1.0,735.61,0
3658,Jensen,41.0,North,Other,28.0,18,65.07,1,0,0.0,780.11,0
2289,Short,62.0,North,Other,58.0,7,62.13,2,0,1.0,431.05,0
2465,Harper,34.0,South,Female,48.0,0,120.59,3,1,1.0,598.56,0
2234,Shea,17.0,East,Male,30.0,6,20.43,3,0,0.0,370.36,1
3844,Hart,72.0,South,Male,43.0,16,136.08,1,1,0.0,847.72,1
3315,Torres,88.0,North,Other,,14,75.42,1,0,1.0,233.3,0
2466,Jackson,65.0,South,Other,64.0,8,198.53,2,0,0.0,938.05,0
5172,Bowers,13.0,North,Female,27.0,1,131.58,3,1,0.0,889.39,1
5453,Simmons,48.0,West,Female,48.0,2,20.93,1,0,0.0,767.4,0
3635,Maxwell,70.0,West,Other,57.0,13,88.69,3,1,1.0,504.53,0
1239,Williams,53.0,East,Other,41.0,8,63.29,3,1,1.0,277.05,0
3313,Wong,64.0,West,Other,46.0,13,57.94,2,0,1.0,756.79,0
1280,Brock,8.0,West,Male,59.0,5,67.99,3,0,1.0,694.96,0
3598,Sawyer,47.0,West,Other,70.0,17,177.12,1,0,1.0,250.76,0
582,Duncan,1.0,North,Male,45.0,16,199.05,3,0,1.0,742.21,0
1023,Anthony,99.0,West,Male,35.0,2,143.63,1,1,0.0,281.16,1
4241,Frazier,15.0,West,Female,38.0,19,110.41,2,1,0.0,385.61,1
1138,Brown,27.0,East,Other,46.0,5,25.12,3,0,,108.09,0
1749,Bond,86.0,West,Male,52.0,6,141.91,4,1,0.0,247.25,0
2768,Villarreal,31.0,North,Male,19.0,20,51.68,2,1,1.0,128.08,0
2545,Barry,90.0,West,Male,,14,123.62,1,1,0.0,149.83,0
4555,Houston,97.0,South,Male,27.0,3,107.98,3,1,1.0,347.31,1
5697,Johnson,35.0,West,Other,56.0,17,120.17,3,1,1.0,899.3,0
4245,Burnett,41.0,South,Male,25.0,10,157.34,2,0,0.0,736.86,1
3737,Patterson,28.0,East,Male,66.0,11,44.39,1,1,0.0,775.08,0
4513,Sullivan,13.0,South,Other,,5,176.91,1,0,0.0,910.41,0
3465,Blake,17.0,East,Female,42.0,19,86.08,1,0,1.0,,1
541,Hill,29.0,North,Female,47.0,4,56.99,1,0,0.0,164.71,0
5301,Montoya,48.0,South,Male,21.0,14,146.13,4,0,1.0,340.85,1
1774,Fisher,57.0,East,Male,37.0,5,118.17,2,1,0.0,108.77,1
3873,Myers,89.0,East,Female,59.0,2,82.69,3,1,0.0,312.71,1
1777,Cowan,3.0,East,Other,69.0,5,77.11,4,0,1.0,846.08,0
4018,Alexander,100.0,West,Other,56.0,8,144.45,2,0,1.0,306.74,0
5656,Pennington,66.0,West,Male,26.0,8,49.05,4,1,1.0,735.74,1
4598,Macdonald,66.0,North,Female,48.0,4,64.3,4,1,1.0,282.25,0
5395,Morales,91.0,North,Male,31.0,15,94.84,4,1,,965.38,1
2937,Dodson,62.0,North,Other,26.0,1,162.04,1,1,0.0,145.8,1
1460,Torres,81.0,East,Female,69.0,12,47.48,4,0,0.0,773.73,1
1885,Sanchez,9.0,West,Male,50.0,5,143.77,1,0,,347.46,0
5213,Green,33.0,West,Male,31.0,9,143.48,1,0,0.0,163.12,1
5188,Martinez,18.0,West,Male,45.0,13,198.21,3,0,1.0,418.64,0
2471,Clements,43.0,West,Female,61.0,8,81.7,2,1,0.0,657.8,0
5903,Smith,6.0,South,Other,61.0,8,53.84,4,1,1.0,983.9,0
3883,Williams,71.0,West,Male,29.0,4,183.88,2,0,0.0,235.56,1
2170,Martinez,79.0,East,Other,23.0,20,199.29,3,1,1.0,773.82,1
1862,Mcbride,40.0,West,Male,53.0,17,81.8,2,0,0.0,143.72,0
2359,Washington,33.0,East,Female,44.0,16,21.52,3,1,1.0,815.61,0
5297,Mcclain,5.0,North,Female,36.0,14,52.61,2,1,1.0,782.65,1
4759,Alvarez,29.0,East,Male,30.0,5,69.84,3,0,1.0,150.53,1
1220,Smith,66.0,East,Other,29.0,18,83.91,2,1,1.0,749.31,1
5449,Harvey,68.0,South,Male,34.0,10,190.11,2,0,0.0,532.38,1
1399,Murphy,3.0,East,Male,,17,32.73,3,0,0.0,344.97,1
61,Cisneros,64.0,South,Other,52.0,11,186.83,1,0,0.0,126.01,0
3289,Oneill,92.0,East,Other,55.0,14,156.34,1,0,,956.77,0
860,Martin,99.0,North,Male,64.0,4,85.88,2,0,0.0,,0
5849,Holland,73.0,West,Other,33.0,17,129.47,1,1,,575.82,1
995,Mccarthy,,North,Male,48.0,9,136.8,1,1,0.0,257.11,0
5481,Clark,36.0,North,Female,38.0,14,185.77,2,0,0.0,533.19,0
3243,Williams,99.0,North,Female,31.0,8,20.14,3,0,1.0,282.55,0
943,Johnston,48.0,South,Other,60.0,13,57.52,2,0,,,0
1421,Trujillo,37.0,North,Female,28.0,7,108.98,2,0,1.0,372.94,1
2383,Kent,8.0,East,Other,34.0,8,127.87,2,0,,359.9,0
5998,Compton,51.0,South,Other,35.0,12,62.48,2,1,0.0,741.97,0
1842,Becker,57.0,South,Female,44.0,9,193.61,3,1,1.0,392.12,1
5106,Mclean,45.0,East,Female,42.0,19,114.04,1,0,0.0,738.16,1
4273,Phelps,29.0,South,Other,51.0,5,138.62,2,0,1.0,815.19,0
5432,Callahan,37.0,West,Female,26.0,0,166.03,3,0,0.0,259.08,1
4974,Mclean,72.0,North,Female,23.0,19,165.9,3,1,1.0,865.25,1
2652,Miller,63.0,North,Female,,20,155.62,2,0,0.0,976.97,1
55,Sheppard,44.0,North,Female,37.0,14,120.41,2,0,0.0,629.89,1
37,Wright,5.0,East,Female,21.0,15,31.01,1,0,1.0,675.34,0
5836,Russell,86.0,North,Male,38.0,12,111.16,3,0,0.0,423.3,0
5464,Robinson,50.0,West,Male,54.0,17,195.22,4,1,0.0,596.08,0
4905,Walker,44.0,West,Female,63.0,0,191.27,3,1,1.0,506.6,1
54,Ruiz,1.0,North,Other,49.0,14,189.58,3,0,0.0,397.49,1
1227,Martin,1.0,North,Other,57.0,14,28.35,3,0,0.0,,0
4105,Massey,40.0,West,Female,25.0,18,37.46,4,1,0.0,682.45,1
2574,Herrera,54.0,South,Male,44.0,15,166.73,4,1,0.0,,0
226,Barry,88.0,West,Male,33.0,0,34.99,2,0,0.0,512.15,1
1699,Torres,60.0,North,Other,24.0,1,79.4,1,0,1.0,807.57,0
5779,Caldwell,55.0,West,Other,32.0,18,74.91,4,1,0.0,987.68,0
2131,Rogers,25.0,East,Female,66.0,6,86.82,4,1,0.0,557.38,1
3302,Jackson,77.0,East,Other,38.0,3,30.48,1,1,0.0,256.74,0
88,Greene,21.0,East,Male,19.0,19,92.73,3,0,1.0,621.96,0
5726,Jones,75.0,South,Female,38.0,18,28.28,4,1,1.0,339.94,1
783,Cox,86.0,West,Other,26.0,4,77.23,3,1,1.0,712.81,1
274,Guerrero,46.0,North,Female,23.0,1,31.15,3,0,0.0,458.75,1
2435,Herrera,,East,Male,30.0,0,127.81,2,0,0.0,190.42,0
312,Acevedo,77.0,East,Other,57.0,15,193.9,1,0,1.0,315.08,0
1281,Buchanan,14.0,East,Other,65.0,2,115.31,1,0,1.0,936.77,0
3072,Morgan,69.0,East,Female,35.0,15,161.98,3,0,0.0,174.26,1
2875,Herman,,South,Female,26.0,14,80.11,4,0,0.0,836.5,1
4296,Ruiz,33.0,North,Other,50.0,8,113.64,3,1,1.0,688.46,0
2327,Ross,36.0,North,Male,34.0,1,24.81,1,0,1.0,393.11,1
3283,Swanson,100.0,East,Other,,1,45.54,1,1,,467.19,0
3513,Gibson,8.0,East,Female,20.0,0,122.55,2,1,1.0,586.21,1
5952,Nunez,63.0,West,Male,33.0,5,26.99,3,0,1.0,164.69,0
4358,Martinez,28.0,East,Other,23.0,0,143.02,4,1,1.0,518.82,0
4441,Lawrence,47.0,North,Male,59.0,3,179.59,2,0,0.0,502.98,0
5344,Sanchez,18.0,South,Male,37.0,9,66.58,3,0,1.0,748.54,0
4919,Thompson,27.0,East,Male,65.0,3,75.37,3,0,1.0,862.87,0
499,Daniels,17.0,East,Female,29.0,1,25.02,4,0,0.0,586.3,1
1579,Liu,51.0,South,Female,50.0,9,46.23,3,0,1.0,268.43,0
918,Robertson,60.0,South,Other,67.0,16,173.03,3,0,1.0,787.17,0
3901,Johnson,39.0,West,Female,,16,23.3,4,1,0.0,200.82,1
3847,Nunez,14.0,West,Female,42.0,12,168.03,4,0,0.0,689.97,1
2981,Jones,3.0,North,Male,31.0,18,172.42,2,1,0.0,725.72,1
1836,Watts,1.0,North,Male,47.0,11,111.93,1,0,0.0,,0
2116,Rodriguez,68.0,South,Other,52.0,18,43.98,1,1,0.0,862.8,0
2942,Blackburn,77.0,West,Other,22.0,2,58.29,1,1,1.0,517.4,1
1307,Dyer,34.0,South,Other,68.0,18,31.55,2,1,1.0,586.67,0
4906,Adams,99.0,South,Male,69.0,16,58.58,4,0,0.0,492.76,0
4324,Scott,73.0,North,Female,59.0,12,194.07,2,0,1.0,530.16,1
1738,Saunders,1.0,East,Female,34.0,1,38.98,2,1,0.0,506.0,1
345,Fuentes,5.0,West,Other,47.0,7,123.25,3,0,0.0,883.55,0
871,Pacheco,63.0,North,Female,30.0,11,65.05,1,0,1.0,755.35,0
4129,Spence,44.0,North,Male,29.0,15,97.61,1,0,0.0,134.62,1
4168,Ward,68.0,South,Male,38.0,17,103.37,1,1,0.0,284.18,1
803,Sanders,56.0,North,Female,18.0,6,79.06,2,0,0.0,374.85,0
3334,Chase,,East,Female,25.0,11,87.37,1,1,1.0,796.31,1
5287,Schmidt,55.0,West,Female,37.0,9,183.09,1,0,1.0,370.84,1
2349,Carr,73.0,South,Male,26.0,12,176.18,1,1,1.0,792.2,1
4252,Moore,55.0,North,Male,60.0,4,184.29,1,1,1.0,205.79,0
5462,Jackson,90.0,South,Male,22.0,2,122.96,2,1,1.0,876.55,1
1536,Fleming,40.0,West,Male,38.0,10,148.16,4,0,,998.11,0
3147,Reyes,69.0,North,Female,61.0,4,186.04,1,0,0.0,628.62,1
3093,Singh,75.0,South,Male,70.0,4,150.1,1,0,1.0,622.75,0
3506,Carlson,18.0,East,Female,70.0,0,137.12,2,1,1.0,836.69,1
3467,Ayala,65.0,East,Female,57.0,1,64.66,1,0,0.0,976.21,1
1720,Sanchez,87.0,West,Male,24.0,10,34.86,3,0,,132.23,0
5950,Kaufman,58.0,West,Female,43.0,7,101.72,2,0,1.0,505.0,0
4708,Wright,57.0,North,Female,24.0,4,111.13,2,0,1.0,676.56,0
1465,Miller,53.0,East,Female,38.0,9,90.7,4,1,1.0,980.9,1
850,Cardenas,60.0,North,Other,54.0,18,154.11,3,0,1.0,616.54,0
2850,Austin,75.0,West,Other,57.0,2,30.79,3,0,1.0,697.19,0
924,Smith,56.0,South,Other,20.0,4,88.57,4,0,0.0,332.56,0
1904,Howard,48.0,West,Other,54.0,5,45.93,1,1,1.0,615.23,0
3046,Wilson,28.0,East,Female,58.0,13,121.28,2,1,0.0,537.43,1
4800,Bowers,54.0,East,Other,62.0,0,175.74,3,0,0.0,541.98,0
4424,Taylor,88.0,South,Male,59.0,18,74.24,4,0,1.0,774.39,0
2306,Barrett,42.0,East,Male,35.0,1,186.92,2,1,,759.84,1
2318,Townsend,57.0,West,Other,33.0,7,33.35,1,0,0.0,248.23,1
2887,Spencer,80.0,West,Male,35.0,9,125.45,3,0,1.0,370.94,0
3104,Mccoy,18.0,West,Other,32.0,7,129.59,2,1,1.0,879.19,1
3245,Gross,3.0,South,Female,60.0,16,115.22,3,1,1.0,649.99,1
1521,Taylor,29.0,North,Other,54.0,5,109.38,1,0,0.0,762.29,0
16,Casey,31.0,West,Other,33.0,18,162.7,1,0,0.0,639.66,1
1036,Mullins,53.0,North,Other,36.0,16,127.64,1,0,1.0,386.19,0
1450,Hayes,63.0,North,Other,56.0,10,123.15,2,0,1.0,683.11,0
1468,Mayer,68.0,South,Other,26.0,6,64.42,4,0,0.0,520.56,1
5273,Pennington,43.0,East,Male,60.0,20,106.07,3,1,0.0,478.84,1
3167,Jackson,43.0,West,Female,,19,38.45,2,1,0.0,589.48,1
5042,Brown,42.0,West,Other,56.0,16,91.94,2,1,1.0,965.06,0
4005,Kaiser,82.0,North,Male,22.0,20,106.61,3,0,1.0,781.76,1
2103,Reyes,97.0,East,Male,25.0,17,144.69,3,0,1.0,653.85,1
1541,Lewis,95.0,West,Male,58.0,18,115.85,3,1,,329.96,0
2438,Dean,100.0,North,Other,44.0,3,87.53,1,1,1.0,626.56,0
1444,Ramirez,99.0,West,Male,22.0,13,137.26,2,1,0.0,171.3,1
2806,Gomez,30.0,East,Female,61.0,1,182.14,3,0,0.0,389.53,1
1788,Bishop,91.0,West,Other,51.0,8,78.63,1,0,0.0,268.04,0
3,Lucas,1.0,South,Male,44.0,10,24.29,2,1,1.0,195.38,0
3731,Walker,,South,Other,22.0,1,143.39,3,1,1.0,867.06,1
1211,Lucas,30.0,East,Male,62.0,15,147.51,1,1,0.0,892.02,0
4718,Hobbs,92.0,West,Female,60.0,13,69.25,1,1,0.0,945.96,0
1427,Carlson,4.0,West,Female,57.0,16,174.49,2,0,1.0,764.34,1
404,Davis,28.0,South,Male,65.0,0,169.27,1,0,1.0,321.37,0
1756,Ruiz,71.0,South,Male,23.0,3,38.26,2,1,1.0,477.22,1
1526,Davenport,89.0,East,Female,51.0,10,161.2,2,1,1.0,976.79,0
3640,Daniel,71.0,West,Female,62.0,19,180.29,3,0,1.0,867.95,1
4041,Allen,70.0,West,Male,69.0,11,147.14,2,1,1.0,425.06,0
5212,Nguyen,50.0,South,Other,40.0,19,83.38,3,1,1.0,993.3,0
1420,Matthews,43.0,East,Male,60.0,18,179.1,3,0,1.0,630.38,0
3023,Young,77.0,East,Other,,19,142.62,3,1,1.0,250.77,0
5428,Mcdonald,79.0,North,Female,58.0,18,193.83,3,0,0.0,558.52,1
3134,Cole,56.0,West,Female,,3,162.21,2,1,0.0,937.68,1
944,Nicholson,15.0,North,Female,38.0,8,114.98,4,0,0.0,270.63,1
4207,Lopez,17.0,West,Male,63.0,15,129.02,2,1,0.0,614.32,0
291,Harvey,8.0,South,Female,45.0,15,181.05,4,0,1.0,905.1,1
1746,Brown,5.0,East,Female,31.0,4,171.47,3,1,1.0,682.13,1
1532,Anderson,,West,Female,70.0,10,187.11,4,1,1.0,211.81,1
3637,Hudson,60.0,South,Female,59.0,7,182.62,2,1,0.0,576.24,1
5926,Rivera,85.0,South,Male,55.0,13,165.22,4,0,0.0,312.06,0
390,Murphy,,South,Male,34.0,7,83.53,4,1,1.0,539.32,1
755,Wade,93.0,South,Male,53.0,1,81.61,1,0,1.0,672.06,0
5112,Martin,98.0,West,Female,,10,157.68,4,1,0.0,448.24,1
3282,Bradley,80.0,South,Female,30.0,7,74.19,1,0,0.0,350.53,0
1241,Moreno,61.0,South,Other,35.0,7,56.29,3,1,,564.8,0
2741,Mcbride,87.0,East,Other,41.0,13,30.87,2,1,1.0,127.58,0
5165,Freeman,88.0,East,Male,,1,148.9,3,1,0.0,635.14,0
4685,Delgado,88.0,South,Other,47.0,14,95.34,4,1,0.0,308.09,0
2509,Sawyer,22.0,West,Male,45.0,15,112.27,3,1,0.0,134.6,1
5589,Bowen,74.0,North,Female,24.0,19,24.4,2,0,1.0,436.33,1
5784,Sullivan,58.0,West,Other,50.0,13,139.9,3,0,0.0,279.53,1
3657,Robbins,90.0,East,Male,63.0,7,65.86,3,0,0.0,782.18,0
4752,Medina,60.0,West,Female,33.0,4,125.15,1,1,1.0,691.25,1
618,Smith,1.0,West,Male,62.0,13,117.37,1,0,0.0,238.8,1
3416,Allen,42.0,East,Other,24.0,13,130.92,1,1,1.0,611.26,1
1296,Martin,91.0,East,Other,22.0,13,118.01,3,1,1.0,257.03,1
935,Bailey,22.0,South,Female,24.0,10,74.64,4,0,0.0,749.2,1
111,George,43.0,South,Female,54.0,5,135.81,1,1,0.0,292.86,1
597,Valenzuela,72.0,East,Male,62.0,4,61.43,2,0,0.0,319.47,0
2664,Mcdaniel,71.0,East,Other,21.0,9,47.95,1,1,1.0,217.69,1
3222,Morrison,89.0,South,Male,28.0,19,187.68,2,1,0.0,943.84,1
3659,Curtis,75.0,West,Female,32.0,17,99.45,1,1,0.0,142.54,1
1483,Lane,17.0,South,Female,43.0,3,160.13,1,1,1.0,318.08,1
1672,Short,,North,Male,25.0,5,166.87,2,1,0.0,873.12,1
3826,Smith,92.0,North,Other,62.0,5,122.38,3,1,0.0,399.83,1
5757,Choi,28.0,East,Other,31.0,8,161.67,4,0,1.0,987.78,1
5248,Reeves,81.0,East,Male,28.0,1,93.86,3,1,1.0,613.36,1
2225,Torres,93.0,West,Female,38.0,10,71.77,2,0,1.0,211.69,0
1759,Jackson,77.0,North,Male,22.0,12,114.96,4,1,0.0,756.94,1
5770,Lawrence,3.0,West,Other,49.0,1,166.85,3,0,0.0,791.87,0
4923,Robertson,85.0,East,Male,34.0,10,96.6,2,1,,,0
2698,White,89.0,West,Male,56.0,13,62.27,1,0,1.0,670.01,0
846,Fry,91.0,South,Other,62.0,3,130.35,4,0,1.0,569.15,0
4391,Mitchell,53.0,West,Other,,19,123.39,4,1,0.0,164.63,1
590,Kim,83.0,South,Male,65.0,9,113.88,1,0,1.0,865.0,0
263,Garcia,36.0,South,Male,63.0,14,176.76,3,0,1.0,446.5,0
4350,Morgan,26.0,East,Female,51.0,15,198.37,4,1,1.0,918.81,1
496,Conner,21.0,West,Male,24.0,19,99.54,2,1,1.0,806.3,0
3417,Gonzalez,21.0,East,Other,43.0,0,85.66,2,1,1.0,266.48,0
102,Hicks,,South,Female,69.0,12,32.9,3,0,1.0,103.04,1
375,Bishop,95.0,North,Male,51.0,2,122.24,1,0,0.0,125.37,0
673,Jenkins,94.0,North,Other,67.0,3,115.13,3,1,0.0,495.51,0
4280,Baker,22.0,West,Other,50.0,3,195.66,1,0,0.0,700.88,0
2459,Sanchez,75.0,West,Other,18.0,3,46.05,3,1,0.0,634.32,0
4638,Hunter,59.0,South,Female,57.0,3,195.64,4,0,0.0,458.43,1
2479,Pratt,92.0,South,Male,36.0,6,127.42,3,1,0.0,309.31,1
2553,Bryant,,East,Male,43.0,14,185.56,3,1,0.0,738.12,1
481,Henderson,67.0,West,Female,30.0,20,64.36,2,0,1.0,770.82,0
4067,Haas,66.0,West,Female,60.0,11,128.49,4,1,0.0,425.32,0
589,Lopez,33.0,East,Female,59.0,7,145.94,2,0,1.0,972.04,1
4740,Atkins,88.0,North,Male,37.0,17,52.93,1,1,0.0,364.96,0
5549,Duncan,17.0,East,Female,39.0,5,86.58,2,0,0.0,914.52,1
5126,Chan,12.0,North,Male,29.0,19,189.42,3,0,1.0,,1
810,Herrera,43.0,East,Other,52.0,13,51.11,3,0,1.0,334.35,0
577,Montgomery,57.0,East,Male,48.0,10,51.91,3,0,1.0,470.91,0
1056,Adkins,46.0,North,Male,50.0,11,67.79,3,0,1.0,,0
64,Moore,30.0,South,Other,56.0,11,44.39,4,1,1.0,407.62,0
5927,Lee,79.0,West,Female,37.0,16,101.71,2,0,1.0,419.85,1
4736,Adams,32.0,North,Other,57.0,19,165.66,3,1,1.0,871.93,1
5764,Hull,66.0,West,Other,19.0,9,58.33,3,1,0.0,688.03,1
2540,Bauer,36.0,South,Other,32.0,16,81.99,3,0,1.0,357.07,1
3812,Jones,84.0,South,Female,38.0,16,96.18,3,1,0.0,949.87,1
4764,Turner,7.0,East,Male,21.0,20,180.09,2,1,0.0,647.43,1
2426,Sweeney,29.0,South,Female,44.0,19,111.73,4,1,1.0,300.62,1
4728,Kelly,,East,Other,46.0,7,151.74,1,0,0.0,473.58,1
5661,Grimes,,North,Female,68.0,4,172.79,2,1,0.0,,1
66,Mendez,49.0,East,Other,59.0,18,96.76,1,1,1.0,955.45,0
2704,Edwards,13.0,South,Other,53.0,5,113.24,1,0,1.0,100.47,0
474,Mcintyre,99.0,North,Female,,9,81.82,4,1,0.0,,1
4904,Cummings,80.0,South,Male,48.0,17,170.17,1,1,1.0,319.79,0
130,Leonard,19.0,South,Female,18.0,2,33.29,1,0,0.0,460.29,0
3385,Schultz,7.0,South,Male,19.0,5,73.84,1,0,0.0,785.91,1
2882,Carter,72.0,South,Other,55.0,10,158.96,4,0,0.0,303.6,1
2167,Shelton,40.0,South,Other,36.0,20,71.66,4,1,1.0,171.08,1
5355,Myers,57.0,South,Other,27.0,20,40.63,1,1,1.0,355.11,1
4456,Zamora,81.0,West,Other,24.0,9,33.32,1,1,,161.91,1
5364,Gonzales,82.0,East,Male,24.0,19,31.9,2,1,0.0,338.72,0
5353,Jones,24.0,East,Other,43.0,16,66.1,2,0,0.0,759.18,0
2232,Murray,34.0,North,Female,31.0,15,123.38,4,1,1.0,281.73,1
1067,Hudson,10.0,North,Other,49.0,18,93.58,2,0,1.0,923.52,0
5904,Mitchell,,South,Male,29.0,9,195.55,2,0,0.0,431.98,1
5070,Snow,73.0,East,Female,40.0,20,31.09,4,0,0.0,679.15,1
5022,Adams,41.0,North,Female,40.0,15,42.83,3,0,1.0,667.97,1
5668,Sullivan,34.0,East,Male,39.0,2,163.86,3,1,0.0,438.77,1
5174,Keller,64.0,South,Female,65.0,17,131.33,3,0,0.0,858.49,1
2860,Franco,82.0,East,Female,70.0,3,150.29,2,0,0.0,936.12,0
4548,Suarez,26.0,East,Male,,13,173.92,2,1,1.0,198.33,1
2982,White,64.0,East,Other,33.0,15,177.79,2,0,1.0,124.55,1
5198,Golden,98.0,West,Male,58.0,8,34.0,3,0,0.0,439.17,0
664,Caldwell,38.0,South,Male,42.0,15,57.39,1,1,1.0,578.09,0
5032,Hodge,80.0,North,Other,69.0,5,63.46,1,1,0.0,950.46,0
2008,Walker,20.0,South,Other,26.0,18,47.46,3,0,1.0,779.69,1
4934,Hicks,85.0,North,Female,21.0,16,77.51,3,0,0.0,595.2,1
5289,Miller,100.0,South,Other,31.0,20,160.45,2,1,,,0
980,Mcdowell,95.0,West,Female,,19,44.79,2,0,,656.9,1
1933,Wagner,72.0,North,Female,25.0,5,135.26,3,1,0.0,787.24,1
5935,Mcclain,28.0,East,Female,23.0,20,148.17,3,0,0.0,807.51,1
5401,Cole,79.0,West,Female,,4,24.15,3,1,1.0,382.14,1
4248,Schmidt,14.0,North,Other,28.0,19,146.18,4,0,0.0,433.74,0
3784,Anderson,86.0,West,Female,31.0,18,93.45,1,0,0.0,174.4,0
2622,Green,73.0,North,Other,62.0,3,198.9,2,0,1.0,234.92,0
2484,Smith,42.0,East,Male,38.0,8,67.4,1,0,0.0,693.43,0
5034,Green,68.0,East,Male,46.0,8,123.33,1,1,0.0,627.62,1
5226,Dorsey,23.0,East,Other,24.0,0,183.57,3,1,1.0,881.79,0
2923,Manning,26.0,West,Female,42.0,16,166.61,3,1,1.0,103.28,1
1589,Jordan,97.0,East,Male,69.0,1,72.16,4,1,0.0,835.38,0
4224,Nguyen,26.0,North,Male,38.0,13,37.56,1,0,0.0,584.79,0
3711,Gilbert,69.0,South,Other,52.0,15,154.68,4,1,0.0,538.79,0
950,Parker,55.0,East,Female,19.0,9,181.16,4,0,1.0,492.37,1
4381,Silva,21.0,South,Male,,1,40.54,1,1,,,0
1659,Moore,32.0,North,Other,42.0,17,195.12,4,1,0.0,499.17,1
201,Davis,16.0,West,Male,26.0,14,120.32,2,0,0.0,141.65,1
2863,Garcia,95.0,South,Other,19.0,18,89.09,1,0,1.0,319.87,0
5994,Carroll,9.0,East,Other,68.0,17,75.98,3,1,1.0,101.68,0
516,Sanchez,12.0,North,Male,33.0,5,64.63,2,0,1.0,692.84,1
1627,Jones,39.0,East,Female,58.0,2,136.21,1,1,0.0,851.8,1
5619,Thompson,3.0,South,Male,28.0,11,188.53,1,1,0.0,580.85,1
5429,Galloway,,South,Male,60.0,8,127.9,4,0,1.0,366.07,0
5063,Brown,27.0,East,Female,34.0,17,134.02,4,1,0.0,174.03,1
1291,Morris,,North,Female,18.0,13,63.49,3,1,0.0,855.88,1
4333,Miller,43.0,South,Female,,3,100.6,4,0,0.0,,0
4319,Brock,87.0,South,Other,25.0,20,63.44,3,0,1.0,309.95,1
903,Lambert,69.0,North,Other,31.0,14,26.41,1,1,1.0,345.3,1
5956,Jimenez,35.0,North,Female,62.0,6,66.28,2,1,0.0,645.8,1
1682,Jones,45.0,West,Female,53.0,20,24.18,2,1,1.0,381.6,0
2451,Sloan,43.0,West,Male,51.0,15,101.32,4,1,0.0,598.58,0
4001,Lopez,23.0,North,Female,49.0,4,25.52,4,1,0.0,,1
2833,Hill,49.0,North,Female,20.0,14,124.26,3,1,0.0,315.36,1
5989,Smith,91.0,North,Female,50.0,12,151.34,2,0,0.0,701.16,1
4329,Willis,86.0,West,Female,55.0,13,98.99,3,0,1.0,302.22,1
4487,Roman,3.0,South,Female,45.0,3,179.65,3,0,0.0,436.77,1
5409,Torres,9.0,North,Other,20.0,2,142.46,4,1,1.0,300.87,1
2257,Greene,30.0,West,Male,35.0,5,62.84,3,1,,105.82,1
4200,Jackson,59.0,North,Other,70.0,0,86.23,3,0,,,0
1900,Walsh,61.0,West,Male,56.0,20,27.57,4,0,1.0,399.61,0
1294,Carter,,East,Other,56.0,20,23.07,1,0,1.0,,0
3882,Sullivan,8.0,West,Other,37.0,7,58.9,1,1,1.0,917.25,1
5049,Morris,63.0,South,Other,65.0,5,39.75,4,0,0.0,415.4,0
1246,Snyder,22.0,North,Female,67.0,11,187.66,1,0,0.0,169.75,1
977,Hall,22.0,North,Other,18.0,6,185.81,3,1,0.0,645.48,1
5985,Torres,28.0,South,Other,64.0,3,77.24,2,1,1.0,928.04,1
653,Gilbert,,South,Female,42.0,11,77.12,3,1,1.0,140.67,1
2813,Rivera,,South,Other,26.0,19,75.81,1,0,1.0,706.79,1
2285,Baker,27.0,North,Female,64.0,3,163.28,4,0,0.0,173.38,1
431,Valdez,32.0,East,Female,44.0,16,176.93,4,1,1.0,689.87,0
